Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup
2008,1,1,31,4,1/30/04,YV,20378,YV,N77302,7278,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10874,1087401,30647,CAK,"Akron, OH",OH,39,Ohio,44,1930,,,,,,1900-1959,,,,,2149,,,,,,2100-2159,1,C,0,79,,,1,344,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N504MJ,7121,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10994,1099401,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,1340,,,,,,1300-1359,,,,,1645,,,,,,1600-1659,1,C,0,125,,,1,760,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N508MJ,7169,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10994,1099401,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,830,910,40,40,1,2,0800-0859,27,937,1214,8,1135,1222,47,47,1,3,1100-1159,0,,0,125,132,97,1,760,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N571ML,7120,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11003,1100302,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,800,755,-5,0,0,-1,0800-0859,11,806,845,3,905,848,-17,0,0,-2,0900-0959,0,,0,65,53,39,1,196,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N521LR,7181,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11003,1100302,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,2020,,,,,,2000-2059,,,,,2124,,,,,,2100-2159,1,C,0,64,,,1,196,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N501MJ,7248,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2055,,,,,,2000-2059,,,,,2340,,,,,,2300-2359,1,C,0,105,,,1,599,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N522LR,7410,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1805,,,,,,1800-1859,,,,,2057,,,,,,2000-2059,1,C,0,112,,,1,599,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N516LR,7146,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11109,1110901,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,904,907,3,3,0,0,0900-0959,18,925,1037,6,1043,1043,0,0,0,0,1000-1059,0,,0,159,156,132,1,911,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N570ML,7124,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11203,1120301,30424,CWA,"Mosinee, WI",WI,55,Wisconsin,45,1955,,,,,,1900-1959,,,,,2103,,,,,,2100-2159,1,C,0,68,,,1,213,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N570ML,7157,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11203,1120301,30424,CWA,"Mosinee, WI",WI,55,Wisconsin,45,945,1331,226,226,1,12,0900-0959,31,1402,1441,3,1052,1444,232,232,1,12,1000-1059,0,,0,67,73,39,1,213,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N75994,7173,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11423,1142302,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1450,,,,,,1400-1459,,,,,1607,,,,,,1600-1659,1,C,0,77,,,1,299,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N17156,7177,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11423,1142302,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1900,2125,145,145,1,9,1900-1959,54,2219,2308,3,2017,2311,174,174,1,11,2000-2059,0,,0,77,106,49,1,299,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N715SF,7210,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11423,1142302,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,630,830,120,120,1,8,0600-0659,24,854,947,3,744,950,126,126,1,8,0700-0759,0,,0,74,80,53,1,299,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N77278,7353,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11775,1177501,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,800,757,-3,0,0,-1,0800-0859,23,820,937,3,945,940,-5,0,0,-1,0900-0959,0,,0,105,103,77,1,462,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N593ML,7196,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11823,1182303,31823,FWA,"Fort Wayne, IN",IN,18,Indiana,42,1317,,,,,,1300-1359,,,,,1512,,,,,,1500-1559,1,C,0,55,,,1,157,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N570ML,7186,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11977,1197701,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,638,920,162,162,1,10,0600-0659,15,935,1005,2,735,1007,152,152,1,10,0700-0759,0,,0,57,47,30,1,174,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N715SF,7356,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11977,1197701,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,1624,,,,,,1600-1659,,,,,1721,,,,,,1700-1759,1,C,0,57,,,1,174,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N77181,7212,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11995,1199501,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,1400,,,,,,1400-1459,,,,,1647,,,,,,1600-1659,1,C,0,107,,,1,590,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N75992,7172,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11996,1199602,31871,GSP,"Greer, SC",SC,45,South Carolina,37,900,853,-7,0,0,-1,0900-0959,23,916,1139,3,1147,1142,-5,0,0,-1,1100-1159,0,,0,107,109,83,1,577,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N570ML,7362,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11996,1199602,31871,GSP,"Greer, SC",SC,45,South Carolina,37,1434,,,,,,1400-1459,,,,,1721,,,,,,1700-1759,1,C,0,107,,,1,577,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N715SF,7364,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11996,1199602,31871,GSP,"Greer, SC",SC,45,South Carolina,37,1750,2021,151,151,1,10,1700-1759,46,2107,2346,5,2037,2351,194,194,1,12,2000-2059,0,,0,107,150,99,1,577,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N593ML,7143,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12884,1288401,32884,LAN,"Lansing, MI",MI,26,Michigan,43,638,,,,,,0600-0659,,,,,835,,,,,,0800-0859,1,A,0,57,,,1,179,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N27172,7199,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12884,1288401,32884,LAN,"Lansing, MI",MI,26,Michigan,43,2130,,,,,,2100-2159,,,,,2327,,,,,,2300-2359,1,C,0,57,,,1,179,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N77181,7455,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12884,1288401,32884,LAN,"Lansing, MI",MI,26,Michigan,43,1058,1204,66,66,1,4,1000-1059,36,1240,1410,2,1255,1412,77,77,1,5,1200-1259,0,,0,57,68,30,1,179,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N77278,7305,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13184,1318402,33184,MBS,"Saginaw/Bay City/Midland, MI",MI,26,Michigan,43,1310,1443,93,93,1,6,1300-1359,39,1522,1700,1,1515,1701,106,106,1,7,1500-1559,0,,0,65,78,38,1,222,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N87353,7368,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13184,1318402,33184,MBS,"Saginaw/Bay City/Midland, MI",MI,26,Michigan,43,1930,,,,,,1900-1959,,,,,2135,,,,,,2100-2159,1,C,0,65,,,1,222,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N516LR,7254,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1520,,,,,,1500-1559,,,,,1654,,,,,,1600-1659,1,C,0,94,,,1,403,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N77331,7303,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13230,1323001,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,735,928,113,113,1,7,0700-0759,48,1016,1231,4,1019,1235,136,136,1,9,1000-1059,0,,0,104,127,75,1,594,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N502MJ,7380,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13296,1329603,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,825,823,-2,0,0,-1,0800-0859,16,839,1114,4,1134,1118,-16,0,0,-2,1100-1159,0,,0,129,115,95,1,843,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N505MJ,7370,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13485,1348501,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,1340,1336,-4,0,0,-1,1300-1359,42,1418,1452,3,1434,1455,21,21,1,1,1400-1459,0,,0,54,79,34,1,109,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N510MJ,7382,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13485,1348501,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,2130,2245,75,75,1,5,2100-2159,30,2315,2345,7,2224,2352,88,88,1,5,2200-2259,0,,0,54,67,30,1,109,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N77302,7379,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1211,1251,40,40,1,2,1200-1259,28,1319,1513,7,1432,1520,48,48,1,3,1400-1459,0,,0,141,149,114,1,693,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N509MJ,7132,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,1410,2010,360,360,1,12,1400-1459,45,2055,2339,3,1711,2342,391,391,1,12,1700-1759,0,,0,121,152,104,1,717,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N513MJ,7134,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,910,905,-5,0,0,-1,0900-0959,23,928,1205,2,1211,1207,-4,0,0,-1,1200-1259,0,,0,121,122,97,1,717,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N504MJ,7144,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,1930,,,,,,1900-1959,,,,,2231,,,,,,2200-2259,1,C,0,121,,,1,717,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N514MJ,7321,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,1122,1218,56,56,1,3,1100-1159,14,1232,1509,3,1423,1512,49,49,1,3,1400-1459,0,,0,121,114,97,1,717,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N510MJ,7402,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,1110,,,,,,1100-1159,,,,,1402,,,,,,1400-1459,1,C,0,112,,,1,647,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N516LR,7322,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14576,1457602,34576,ROC,"Rochester, NY",NY,36,New York,22,1635,,,,,,1600-1659,,,,,1917,,,,,,1900-1959,1,C,0,102,,,1,528,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N507MJ,7381,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14683,1468301,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1315,1620,185,185,1,12,1300-1359,23,1643,1921,6,1616,1927,191,191,1,12,1600-1659,0,,0,181,187,158,1,1041,5
2008,1,1,31,4,1/30/04,YV,20378,YV,N501MJ,7236,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14685,1468501,34685,SAV,"Savannah, GA",GA,13,Georgia,34,628,624,-4,0,0,-1,0600-0659,24,648,929,5,930,934,4,4,0,0,0900-0959,0,,0,122,130,101,1,773,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N521LR,7358,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14685,1468501,34685,SAV,"Savannah, GA",GA,13,Georgia,34,1409,,,,,,1400-1459,,,,,1711,,,,,,1700-1759,1,C,0,122,,,1,773,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N47202,7325,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14696,1469603,34696,SBN,"South Bend, IN",IN,18,Indiana,42,945,,,,,,0900-0959,,,,,1133,,,,,,1100-1159,1,A,0,48,,,1,84,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N510MJ,7340,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14696,1469603,34696,SBN,"South Bend, IN",IN,18,Indiana,42,808,825,17,17,1,1,0800-0859,12,837,959,6,956,1005,9,9,0,0,0900-0959,0,,0,48,40,22,1,84,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N512MJ,7359,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14696,1469603,34696,SBN,"South Bend, IN",IN,18,Indiana,42,2130,,,,,,2100-2159,,,,,2318,,,,,,2300-2359,1,C,0,48,,,1,84,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N715SF,7375,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14696,1469603,34696,SBN,"South Bend, IN",IN,18,Indiana,42,1155,,,,,,1100-1159,,,,,1343,,,,,,1300-1359,1,C,0,48,,,1,84,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N77278,7155,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14952,1495202,34952,SPI,"Springfield, IL",IL,17,Illinois,41,1625,,,,,,1600-1659,,,,,1723,,,,,,1700-1759,1,C,0,58,,,1,174,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N17156,7330,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14952,1495202,34952,SPI,"Springfield, IL",IL,17,Illinois,41,815,907,52,52,1,3,0800-0859,56,1003,1036,2,913,1038,85,85,1,5,0900-0959,0,,0,58,91,33,1,174,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N521LR,7387,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15096,1509601,35096,SYR,"Syracuse, NY",NY,36,New York,22,905,859,-6,0,0,-1,0900-0959,44,943,1153,3,1146,1156,10,10,0,0,1100-1159,0,,0,101,117,70,1,607,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N715SF,7333,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15380,1538001,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,1310,,,,,,1300-1359,,,,,1515,,,,,,1500-1559,1,C,0,65,,,1,224,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N904FJ,2627,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,930,930,0,0,0,0,0900-0959,55,1025,1122,6,1050,1128,38,38,1,2,1000-1059,0,,0,80,118,57,1,290,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N931LR,2665,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1945,1942,-3,0,0,-1,1900-1959,9,1951,2055,5,2105,2100,-5,0,0,-1,2100-2159,0,,0,80,78,64,1,290,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N518LR,7238,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1607,1613,6,6,0,0,1600-1659,8,1621,1656,7,1710,1703,-7,0,0,-1,1700-1759,0,,0,63,50,35,1,157,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N513MJ,7239,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1250,1249,-1,0,0,-1,1200-1259,11,1300,1336,9,1349,1345,-4,0,0,-1,1300-1359,0,,0,59,56,36,1,157,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N514MJ,7241,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1500,1736,156,156,1,10,1500-1559,8,1744,1818,7,1559,1825,146,146,1,9,1500-1559,0,,0,59,49,34,1,157,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N509MJ,7132,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1745,,,,,,1700-1759,,,,,1910,,,,,,1900-1959,1,C,0,145,,,1,717,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N521LR,7133,13931,1393101,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,705,656,-9,0,0,-1,0700-0759,17,713,812,11,830,823,-7,0,0,-1,0800-0859,0,,0,145,147,119,1,717,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N17175,7182,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1450,1630,100,100,1,6,1400-1459,18,1648,1719,6,1600,1725,85,85,1,5,1600-1659,0,,0,70,55,31,1,134,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N17175,7242,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1920,1917,-3,0,0,-1,1900-1959,16,1933,2006,11,2027,2017,-10,0,0,-1,2000-2059,0,,0,67,60,33,1,134,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N929LR,2702,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014001,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,1307,1307,0,0,0,0,1300-1359,18,1325,1410,5,1421,1415,-6,0,0,-1,1400-1459,0,,0,74,68,45,1,328,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N989HA,2950,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10372,1037201,30372,ASE,"Aspen, CO",CO,8,Colorado,82,1100,1055,-5,0,0,-1,1100-1159,25,1120,1315,5,1318,1320,2,2,0,0,1300-1359,0,,0,138,145,115,1,491,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N906FJ,2889,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1624,1620,-4,0,0,-1,1600-1659,17,1637,1919,6,1936,1925,-11,0,0,-1,1900-1959,0,,0,132,125,102,1,872,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N77286,2777,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10561,1056102,30561,BFL,"Bakersfield, CA",CA,6,California,91,1754,1845,51,51,1,3,1700-1759,29,1914,1922,6,1822,1928,66,66,1,4,1800-1859,0,,0,88,103,68,1,425,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N906FJ,2779,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10561,1056102,30561,BFL,"Bakersfield, CA",CA,6,California,91,1127,1125,-2,0,0,-1,1100-1159,20,1145,1153,7,1204,1200,-4,0,0,-1,1200-1259,0,,0,97,95,68,1,425,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N942LR,2781,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10561,1056102,30561,BFL,"Bakersfield, CA",CA,6,California,91,2051,2050,-1,0,0,-1,2000-2059,18,2108,2114,5,2120,2119,-1,0,0,-1,2100-2159,0,,0,89,89,66,1,425,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N27191,2773,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10800,1080002,32575,BUR,"Burbank, CA",CA,6,California,91,816,810,-6,0,0,-1,0800-0859,25,835,849,6,850,855,5,5,0,0,0800-0859,0,,0,94,105,74,1,369,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N989HA,2768,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11041,1104102,31041,CLD,"Carlsbad, CA",CA,6,California,91,2103,2058,-5,0,0,-1,2100-2159,22,2120,2150,3,2153,2153,0,0,0,0,2100-2159,0,,0,110,115,90,1,306,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N37178,2914,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11109,1110901,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,1608,1619,11,11,0,0,1600-1659,16,1635,1755,9,1748,1804,16,16,1,1,1700-1759,0,,0,100,105,80,1,551,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N915FJ,2916,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11109,1110901,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,1946,1944,-2,0,0,-1,1900-1959,24,2008,2123,4,2127,2127,0,0,0,0,2100-2159,0,,0,101,103,75,1,551,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N902FJ,2920,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11109,1110901,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,945,945,0,0,0,0,0900-0959,19,1004,1123,16,1128,1139,11,11,0,0,1100-1159,0,,0,103,114,79,1,551,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N27318,2922,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11109,1110901,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,1259,1309,10,10,0,0,1200-1259,19,1328,1450,8,1442,1458,16,16,1,1,1400-1459,0,,0,103,109,82,1,551,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N942LR,2908,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,826,824,-2,0,0,-1,0800-0859,19,843,1015,5,1021,1020,-1,0,0,-1,1000-1059,0,,0,115,116,92,1,602,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N929LR,2926,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2249,2247,-2,0,0,-1,2200-2259,10,2257,13,8,36,21,-15,0,0,-1,0001-0559,0,,0,107,94,76,1,602,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N7264V,2894,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11413,1141302,30285,DRO,"Durango, CO",CO,8,Colorado,82,1006,1055,49,49,1,3,1000-1059,56,1151,1244,6,1136,1250,74,74,1,4,1100-1159,0,,0,90,115,53,1,351,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N988HA,2896,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11413,1141302,30285,DRO,"Durango, CO",CO,8,Colorado,82,1609,1609,0,0,0,0,1600-1659,30,1639,1756,4,1749,1800,11,11,0,0,1700-1759,0,,0,100,111,77,1,351,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N933LR,2816,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11423,1142302,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1004,1004,0,0,0,0,1000-1059,40,1044,1358,6,1402,1404,2,2,0,0,1400-1459,0,,0,178,180,134,1,1149,5
2008,1,1,31,4,1/30/04,YV,20378,YV,N7305V,2818,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11423,1142302,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1946,1938,-8,0,0,-1,1900-1959,13,1951,2310,5,2336,2315,-21,0,0,-2,2300-2359,0,,0,170,157,139,1,1149,5
2008,1,1,31,4,1/30/04,YV,20378,YV,N926LR,2878,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11540,1154001,30615,ELP,"El Paso, TX",TX,48,Texas,74,1317,1315,-2,0,0,-1,1300-1359,18,1333,1425,5,1433,1430,-3,0,0,-1,1400-1459,0,,0,76,75,52,1,347,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N902FJ,2880,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11540,1154001,30615,ELP,"El Paso, TX",TX,48,Texas,74,1945,1940,-5,0,0,-1,1900-1959,18,1958,2040,6,2100,2046,-14,0,0,-1,2100-2159,0,,0,75,66,42,1,347,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N918FJ,2881,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11540,1154001,30615,ELP,"El Paso, TX",TX,48,Texas,74,2247,2245,-2,0,0,-1,2200-2259,19,2304,2343,7,2357,2350,-7,0,0,-1,2300-2359,0,,0,70,65,39,1,347,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N933LR,2944,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11603,1160301,31603,EUG,"Eugene, OR",OR,41,Oregon,92,1747,1741,-6,0,0,-1,1700-1759,24,1805,1932,3,1922,1935,13,13,0,0,1900-1959,0,,0,155,174,147,1,952,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N909FJ,2709,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11638,1163802,31638,FAT,"Fresno, CA",CA,6,California,91,817,809,-8,0,0,-1,0800-0859,14,823,851,5,901,856,-5,0,0,-1,0900-0959,0,,0,104,107,88,1,493,2
